Date,Market,Open,Jodi,Close,Jodis,Pattis
19/02/2024,Milan Day,240,63.0,337,,
20/02/2024,Milan Day,159,51.0,245,,
21/02/2024,Milan Day,380,15.0,267,,
22/02/2024,Milan Day,257,41.0,236,,
23/02/2024,Milan Day,449,71.0,146,,
24/02/2024,Milan Day,347,40.0,578,,
26/02/2024,Milan Day,144,97.0,223,,
27/02/2024,Milan Day,118,8.0,477,,
28/02/2024,Milan Day,145,9.0,234,,
29/02/2024,Milan Day,480,26.0,123,,
01/03/2024,Milan Day,345,27.0,368,,
02/03/2024,Milan Day,160,76.0,600,,
04/03/2024,Milan Day,188,76.0,114,,
05/03/2024,Milan Day,359,73.0,779,,
06/03/2024,Milan Day,188,78.0,116,,
07/03/2024,Milan Day,144,99.0,577,,
08/03/2024,Milan Day,160,71.0,137,,
09/03/2024,Milan Day,278,71.0,236,,
11/03/2024,Milan Day,468,83.0,355,,
12/03/2024,Milan Day,245,16.0,114,,
13/03/2024,Milan Day,500,59.0,117,,
14/03/2024,Milan Day,370,8.0,224,,
15/03/2024,Milan Day,447,54.0,400,,
16/03/2024,Milan Day,169,65.0,140,,
18/03/2024,Milan Day,269,77.0,458,,
19/03/2024,Milan Day,250,75.0,447,,
20/03/2024,Milan Day,236,11.0,399,,
21/03/2024,Milan Day,379,98.0,260,,
22/03/2024,Milan Day,124,70.0,280,,
23/03/2024,Milan Day,280,1.0,399,,
26/03/2024,Milan Day,577,94.0,347,,
27/03/2024,Milan Day,369,83.0,120,,
28/03/2024,Milan Day,479,4.0,266,,
29/03/2024,Milan Day,248,49.0,360,,
30/03/2024,Milan Day,458,79.0,234,,
01/04/2024,Milan Day,489,10.0,244,,
02/04/2024,Milan Day,270,92.0,480,,
03/04/2024,Milan Day,568,91.0,335,,
04/04/2024,Milan Day,190,3.0,779,,
05/04/2024,Milan Day,588,18.0,233,,
06/04/2024,Milan Day,123,63.0,247,,
08/04/2024,Milan Day,246,25.0,249,,
09/04/2024,Milan Day,448,60.0,226,,
10/04/2024,Milan Day,249,56.0,268,,
11/04/2024,Milan Day,148,37.0,557,,
12/04/2024,Milan Day,138,21.0,579,,
13/04/2024,Milan Day,138,26.0,259,,
15/04/2024,Milan Day,269,70.0,668,,
16/04/2024,Milan Day,340,72.0,570,,
17/04/2024,Milan Day,778,25.0,177,,
18/04/2024,Milan Day,125,88.0,350,,
19/04/2024,Milan Day,567,86.0,178,,
20/04/2024,Milan Day,370,4.0,167,,
22/04/2024,Milan Day,246,27.0,179,,
23/04/2024,Milan Day,235,7.0,700,,
24/04/2024,Milan Day,358,66.0,358,,
25/04/2024,Milan Day,226,6.0,240,,
26/04/2024,Milan Day,445,31.0,119,,
27/04/2024,Milan Day,260,80.0,235,,
29/04/2024,Milan Day,346,33.0,139,,
30/04/2024,Milan Day,189,89.0,126,,
01/05/2024,Milan Day,469,95.0,357,,
02/05/2024,Milan Day,369,89.0,379,,
03/05/2024,Milan Day,177,56.0,169,,
04/05/2024,Milan Day,268,66.0,178,,
06/05/2024,Milan Day,600,64.0,158,,
07/05/2024,Milan Day,179,79.0,135,,
08/05/2024,Milan Day,357,54.0,347,,
09/05/2024,Milan Day,688,29.0,199,,
10/05/2024,Milan Day,900,94.0,112,,
11/05/2024,Milan Day,124,77.0,269,,
13/05/2024,Milan Day,279,82.0,138,,
14/05/2024,Milan Day,147,29.0,234,,
15/05/2024,Milan Day,167,49.0,379,,
16/05/2024,Milan Day,457,65.0,140,,
17/05/2024,Milan Day,334,8.0,170,,
18/05/2024,Milan Day,599,37.0,115,,
20/05/2024,Milan Day,114,65.0,690,,
21/05/2024,Milan Day,160,77.0,340,,
22/05/2024,Milan Day,135,94.0,789,,
23/05/2024,Milan Day,257,43.0,670,,
24/05/2024,Milan Day,689,35.0,267,,
25/05/2024,Milan Day,238,38.0,170,,
27/05/2024,Milan Day,339,59.0,270,,
28/05/2024,Milan Day,479,2.0,246,,
29/05/2024,Milan Day,990,86.0,259,,
30/05/2024,Milan Day,380,16.0,178,,
31/05/2024,Milan Day,344,10.0,136,,
01/06/2024,Milan Day,577,98.0,440,,
03/06/2024,Milan Day,127,1.0,146,,
04/06/2024,Milan Day,240,62.0,147,,
05/06/2024,Milan Day,349,69.0,333,,
06/06/2024,Milan Day,345,25.0,267,,
07/06/2024,Milan Day,588,12.0,480,,
08/06/2024,Milan Day,234,94.0,257,,
10/06/2024,Milan Day,468,86.0,880,,
11/06/2024,Milan Day,167,44.0,158,,
12/06/2024,Milan Day,146,15.0,258,,
13/06/2024,Milan Day,670,39.0,667,,
14/06/2024,Milan Day,178,60.0,370,,
15/06/2024,Milan Day,340,78.0,558,,
17/06/2024,Milan Day,334,0.0,235,,
18/06/2024,Milan Day,290,14.0,158,,
19/06/2024,Milan Day,490,32.0,147,,
20/06/2024,Milan Day,149,47.0,467,,
21/06/2024,Milan Day,128,10.0,235,,
22/06/2024,Milan Day,445,31.0,128,,
24/06/2024,Milan Day,112,40.0,145,,
25/06/2024,Milan Day,880,66.0,123,,
26/06/2024,Milan Day,337,34.0,167,,
27/06/2024,Milan Day,236,16.0,880,,
28/06/2024,Milan Day,260,88.0,260,,
29/06/2024,Milan Day,257,49.0,180,,
01/07/2024,Milan Day,115,71.0,399,,
02/07/2024,Milan Day,237,21.0,560,,
03/07/2024,Milan Day,230,50.0,389,,
04/07/2024,Milan Day,113,54.0,400,,
05/07/2024,Milan Day,280,8.0,224,,
06/07/2024,Milan Day,144,91.0,245,,
08/07/2024,Milan Day,456,50.0,299,,
09/07/2024,Milan Day,568,96.0,466,,
10/07/2024,Milan Day,789,41.0,245,,
11/07/2024,Milan Day,229,38.0,468,,
12/07/2024,Milan Day,150,67.0,890,,
13/07/2024,Milan Day,369,83.0,120,,
15/07/2024,Milan Day,660,26.0,150,,
16/07/2024,Milan Day,360,97.0,278,,
17/07/2024,Milan Day,270,99.0,379,,
18/07/2024,Milan Day,115,78.0,224,,
19/07/2024,Milan Day,567,87.0,467,,
20/07/2024,Milan Day,267,58.0,468,,
22/07/2024,Milan Day,470,17.0,467,,
23/07/2024,Milan Day,899,65.0,456,,
24/07/2024,Milan Day,140,57.0,160,,
25/07/2024,Milan Day,369,89.0,568,,
26/07/2024,Milan Day,480,20.0,370,,
27/07/2024,Milan Day,480,28.0,170,,
29/07/2024,Milan Day,499,23.0,120,,
30/07/2024,Milan Day,400,48.0,468,,
31/07/2024,Milan Day,478,94.0,220,,
01/08/2024,Milan Day,268,68.0,990,,
02/08/2024,Milan Day,280,9.0,270,,
03/08/2024,Milan Day,268,63.0,256,,
05/08/2024,Milan Day,679,26.0,150,,
06/08/2024,Milan Day,229,30.0,190,,
07/08/2024,Milan Day,234,94.0,356,,
08/08/2024,Milan Day,579,11.0,560,,
09/08/2024,Milan Day,458,79.0,360,,
10/08/2024,Milan Day,347,40.0,479,,
12/08/2024,Milan Day,490,34.0,239,,
13/08/2024,Milan Day,239,47.0,278,,
14/08/2024,Milan Day,390,20.0,370,,
16/08/2024,Milan Day,160,70.0,677,,
17/08/2024,Milan Day,177,53.0,300,,
19/08/2024,Milan Day,588,14.0,248,,
20/08/2024,Milan Day,130,40.0,118,,
21/08/2024,Milan Day,128,18.0,468,,
22/08/2024,Milan Day,127,1.0,399,,
23/08/2024,Milan Day,135,98.0,990,,
24/08/2024,Milan Day,478,93.0,670,,
26/08/2024,Milan Day,118,1.0,560,,
27/08/2024,Milan Day,148,35.0,889,,
28/08/2024,Milan Day,268,66.0,240,,
29/08/2024,Milan Day,245,17.0,124,,
30/08/2024,Milan Day,125,88.0,459,,
31/08/2024,Milan Day,660,29.0,289,,
02/09/2024,Milan Day,149,42.0,237,,
03/09/2024,Milan Day,478,95.0,799,,
04/09/2024,Milan Day,990,85.0,258,,
05/09/2024,Milan Day,558,82.0,200,,
06/09/2024,Milan Day,580,34.0,446,,
09/09/2024,Milan Day,260,87.0,223,,
10/09/2024,Milan Day,590,44.0,266,,
11/09/2024,Milan Day,155,11.0,344,,
12/09/2024,Milan Day,279,86.0,457,,
13/09/2024,Milan Day,134,86.0,150,,
14/09/2024,Milan Day,147,28.0,378,,
16/09/2024,Milan Day,250,78.0,233,,
17/09/2024,Milan Day,340,78.0,170,,
18/09/2024,Milan Day,468,82.0,129,,
19/09/2024,Milan Day,138,21.0,335,,
20/09/2024,Milan Day,149,44.0,356,,
21/09/2024,Milan Day,348,50.0,235,,
23/09/2024,Milan Day,226,6.0,600,,
24/09/2024,Milan Day,367,63.0,580,,
25/09/2024,Milan Day,560,11.0,335,,
26/09/2024,Milan Day,690,55.0,177,,
27/09/2024,Milan Day,678,15.0,339,,
28/09/2024,Milan Day,280,6.0,466,,
30/09/2024,Milan Day,246,29.0,234,,
01/10/2024,Milan Day,570,27.0,188,,
02/10/2024,Milan Day,999,71.0,290,,
03/10/2024,Milan Day,560,11.0,290,,
04/10/2024,Milan Day,778,27.0,160,,
05/10/2024,Milan Day,700,75.0,889,,
07/10/2024,Milan Day,156,23.0,157,,
08/10/2024,Milan Day,135,94.0,770,,
09/10/2024,Milan Day,245,19.0,900,,
10/10/2024,Milan Day,379,98.0,288,,
11/10/2024,Milan Day,366,53.0,788,,
12/10/2024,Milan Day,677,4.0,789,,
14/10/2024,Milan Day,778,21.0,245,,
15/10/2024,Milan Day,147,22.0,345,,
16/10/2024,Milan Day,589,26.0,123,,
17/10/2024,Milan Day,169,69.0,478,,
18/10/2024,Milan Day,247,39.0,180,,
19/10/2024,Milan Day,278,79.0,568,,
21/10/2024,Milan Day,138,29.0,379,,
22/10/2024,Milan Day,488,3.0,788,,
23/10/2024,Milan Day,238,31.0,470,,
24/10/2024,Milan Day,140,54.0,158,,
25/10/2024,Milan Day,290,15.0,140,,
26/10/2024,Milan Day,130,44.0,112,,
06/11/2024,Milan Day,246,22.0,660,,
07/11/2024,Milan Day,377,75.0,456,,
08/11/2024,Milan Day,670,37.0,449,,
09/11/2024,Milan Day,229,39.0,144,,
11/11/2024,Milan Day,889,51.0,100,,
12/11/2024,Milan Day,168,58.0,116,,
13/11/2024,Milan Day,557,79.0,126,,
14/11/2024,Milan Day,229,38.0,567,,
15/11/2024,Milan Day,445,33.0,139,,
16/11/2024,Milan Day,157,36.0,268,,
18/11/2024,Milan Day,189,83.0,670,,
19/11/2024,Milan Day,337,30.0,280,,
20/11/2024,Milan Day,267,50.0,370,,
21/11/2024,Milan Day,270,93.0,120,,
22/11/2024,Milan Day,456,53.0,355,,
23/11/2024,Milan Day,678,19.0,270,,
25/11/2024,Milan Day,155,10.0,299,,
26/11/2024,Milan Day,279,81.0,146,,
27/11/2024,Milan Day,550,9.0,126,,
28/11/2024,Milan Day,245,16.0,466,,
29/11/2024,Milan Day,337,32.0,390,,
30/11/2024,Milan Day,247,36.0,330,,
02/12/2024,Milan Day,448,61.0,399,,
03/12/2024,Milan Day,278,72.0,138,,
04/12/2024,Milan Day,146,11.0,579,,
05/12/2024,Milan Day,458,75.0,267,,
06/12/2024,Milan Day,479,0.0,136,,
07/12/2024,Milan Day,890,73.0,670,,
09/12/2024,Milan Day,440,82.0,336,,
10/12/2024,Milan Day,880,65.0,230,,
11/12/2024,Milan Day,340,76.0,790,,
12/12/2024,Milan Day,568,90.0,235,,
13/12/2024,Milan Day,147,24.0,356,,
14/12/2024,Milan Day,668,5.0,799,,
16/12/2024,Milan Day,136,7.0,179,,
17/12/2024,Milan Day,189,86.0,178,,
18/12/2024,Milan Day,139,32.0,138,,
19/12/2024,Milan Day,380,18.0,134,,
20/12/2024,Milan Day,348,56.0,790,,
21/12/2024,Milan Day,470,14.0,239,,
23/12/2024,Milan Day,788,34.0,220,,
24/12/2024,Milan Day,778,20.0,280,,
25/12/2024,Milan Day,134,89.0,900,,
26/12/2024,Milan Day,159,51.0,560,,
27/12/2024,Milan Day,390,27.0,340,,
28/12/2024,Milan Day,589,28.0,477,,
30/12/2024,Milan Day,558,88.0,990,,
31/12/2024,Milan Day,145,6.0,169,,
01/01/2025,Milan Day,348,53.0,337,,
02/01/2025,Milan Day,366,59.0,180,,
03/01/2025,Milan Day,390,21.0,119,,
04/01/2025,Milan Day,159,59.0,379,,
06/01/2025,Milan Day,139,32.0,237,,
07/01/2025,Milan Day,388,95.0,780,,
08/01/2025,Milan Day,150,67.0,179,,
09/01/2025,Milan Day,488,6.0,349,,
10/01/2025,Milan Day,356,45.0,348,,
11/01/2025,Milan Day,168,52.0,156,,
13/01/2025,Milan Day,157,39.0,126,,
14/01/2025,Milan Day,466,68.0,440,,
15/01/2025,Milan Day,268,68.0,134,,
16/01/2025,Milan Day,279,83.0,148,,
17/01/2025,Milan Day,366,56.0,240,,
18/01/2025,Milan Day,157,37.0,458,,
20/01/2025,Milan Day,360,92.0,660,,
21/01/2025,Milan Day,178,63.0,689,,
22/01/2025,Milan Day,277,60.0,569,,
23/01/2025,Milan Day,490,38.0,558,,
24/01/2025,Milan Day,146,10.0,569,,
25/01/2025,Milan Day,277,60.0,280,,
27/01/2025,Milan Day,679,22.0,110,,
28/01/2025,Milan Day,348,59.0,900,,
29/01/2025,Milan Day,477,88.0,558,,
30/01/2025,Milan Day,178,67.0,269,,
31/01/2025,Milan Day,135,99.0,126,,
01/02/2025,Milan Day,180,91.0,560,,
03/02/2025,Milan Day,170,85.0,889,,
04/02/2025,Milan Day,123,64.0,590,,
05/02/2025,Milan Day,239,40.0,479,,
06/02/2025,Milan Day,590,48.0,170,,
07/02/2025,Milan Day,237,21.0,245,,
08/02/2025,Milan Day,277,60.0,299,,
10/02/2025,Milan Day,789,49.0,568,,
11/02/2025,Milan Day,570,23.0,157,,
12/02/2025,Milan Day,336,20.0,578,,
13/02/2025,Milan Day,166,38.0,233,,
14/02/2025,Milan Day,178,64.0,239,,
15/02/2025,Milan Day,669,13.0,337,,
17/02/2025,Milan Day,135,95.0,258,,
18/02/2025,Milan Day,130,42.0,679,,
19/02/2025,Milan Day,350,86.0,178,,
20/02/2025,Milan Day,670,37.0,269,,
21/02/2025,Milan Day,237,23.0,120,,
22/02/2025,Milan Day,578,4.0,699,,
24/02/2025,Milan Day,266,47.0,458,,
25/02/2025,Milan Day,359,75.0,456,,
26/02/2025,Milan Day,690,50.0,389,,
27/02/2025,Milan Day,267,59.0,469,,
28/02/2025,Milan Day,569,7.0,359,,
01/03/2025,Milan Day,340,78.0,260,,
03/03/2025,Milan Day,247,37.0,368,,
04/03/2025,Milan Day,115,78.0,468,,
05/03/2025,Milan Day,135,96.0,123,,
06/03/2025,Milan Day,230,52.0,156,,
07/03/2025,Milan Day,578,2.0,237,,
08/03/2025,Milan Day,260,81.0,470,,
10/03/2025,Milan Day,239,44.0,248,,
11/03/2025,Milan Day,678,13.0,148,,
12/03/2025,Milan Day,345,29.0,144,,
13/03/2025,Milan Day,770,42.0,255,,
15/03/2025,Milan Day,149,47.0,278,,
17/03/2025,Milan Day,120,36.0,114,,
18/03/2025,Milan Day,579,12.0,589,,
19/03/2025,Milan Day,388,95.0,177,,
20/03/2025,Milan Day,138,28.0,477,,
21/03/2025,Milan Day,359,79.0,126,,
22/03/2025,Milan Day,880,66.0,277,,
24/03/2025,Milan Day,138,28.0,260,,
25/03/2025,Milan Day,788,37.0,250,,
26/03/2025,Milan Day,346,38.0,170,,
27/03/2025,Milan Day,160,71.0,380,,
28/03/2025,Milan Day,148,34.0,356,,
29/03/2025,Milan Day,145,3.0,670,,
31/03/2025,Milan Day,455,45.0,159,,
01/04/2025,Milan Day,670,36.0,367,,
02/04/2025,Milan Day,236,19.0,469,,
03/04/2025,Milan Day,688,26.0,448,,
04/04/2025,Milan Day,889,54.0,356,,
05/04/2025,Milan Day,120,34.0,590,,
07/04/2025,Milan Day,366,51.0,290,,
08/04/2025,Milan Day,247,36.0,268,,
09/04/2025,Milan Day,150,61.0,489,,
10/04/2025,Milan Day,149,40.0,479,,
11/04/2025,Milan Day,446,42.0,110,,
12/04/2025,Milan Day,169,66.0,114,,
14/04/2025,Milan Day,667,97.0,377,,
15/04/2025,Milan Day,180,92.0,246,,
16/04/2025,Milan Day,347,44.0,158,,
17/04/2025,Milan Day,157,38.0,459,,
18/04/2025,Milan Day,450,91.0,137,,
19/04/2025,Milan Day,557,72.0,589,,
21/04/2025,Milan Day,200,26.0,899,,
22/04/2025,Milan Day,590,41.0,245,,
23/04/2025,Milan Day,128,17.0,278,,
24/04/2025,Milan Day,237,20.0,578,,
25/04/2025,Milan Day,134,85.0,230,,
26/04/2025,Milan Day,289,90.0,136,,
28/04/2025,Milan Day,238,33.0,346,,
29/04/2025,Milan Day,170,86.0,240,,
30/04/2025,Milan Day,444,25.0,168,,
01/05/2025,Milan Day,389,3.0,238,,
02/05/2025,Milan Day,179,74.0,699,,
03/05/2025,Milan Day,246,29.0,450,,
05/05/2025,Milan Day,135,99.0,379,,
06/05/2025,Milan Day,449,78.0,350,,
07/05/2025,Milan Day,336,26.0,880,,
08/05/2025,Milan Day,248,48.0,279,,
09/05/2025,Milan Day,166,30.0,479,,
10/05/2025,Milan Day,590,48.0,189,,
12/05/2025,Milan Day,135,96.0,268,,
13/05/2025,Milan Day,288,89.0,360,,
14/05/2025,Milan Day,890,73.0,580,,
15/05/2025,Milan Day,120,31.0,669,,
29/01/2018,Rajdhani Day,170,84.0,167,,
30/01/2018,Rajdhani Day,158,43.0,148,,
31/01/2018,Rajdhani Day,118,4.0,220,,
01/02/2018,Rajdhani Day,670,30.0,370,,
02/02/2018,Rajdhani Day,148,39.0,379,,
03/02/2018,Rajdhani Day,223,71.0,380,,
05/02/2018,Rajdhani Day,580,38.0,369,,
06/02/2018,Rajdhani Day,199,93.0,139,,
07/02/2018,Rajdhani Day,280,2.0,129,,
08/02/2018,Rajdhani Day,190,9.0,360,,
09/02/2018,Rajdhani Day,178,61.0,137,,
10/02/2018,Rajdhani Day,136,5.0,258,,
12/02/2018,Rajdhani Day,177,55.0,168,,
13/02/2018,Rajdhani Day,224,88.0,350,,
14/02/2018,Rajdhani Day,360,97.0,179,,
15/02/2018,Rajdhani Day,120,34.0,130,,
16/02/2018,Rajdhani Day,679,21.0,290,,
17/02/2018,Rajdhani Day,600,68.0,567,,
19/02/2018,Rajdhani Day,110,24.0,130,,
20/02/2018,Rajdhani Day,590,41.0,236,,
21/02/2018,Rajdhani Day,145,2.0,660,,
22/02/2018,Rajdhani Day,134,89.0,450,,
23/02/2018,Rajdhani Day,117,93.0,247,,
24/02/2018,Rajdhani Day,346,33.0,256,,
26/02/2018,Rajdhani Day,135,94.0,446,,
27/02/2018,Rajdhani Day,679,22.0,156,,
28/02/2018,Rajdhani Day,190,0.0,370,,
01/03/2018,Rajdhani Day,689,35.0,230,,
03/03/2018,Rajdhani Day,158,49.0,559,,
05/03/2018,Rajdhani Day,790,66.0,178,,
06/03/2018,Rajdhani Day,458,76.0,358,,
07/03/2018,Rajdhani Day,245,10.0,0,,
08/03/2018,Rajdhani Day,190,2.0,156,,
09/03/2018,Rajdhani Day,246,28.0,125,,
10/03/2018,Rajdhani Day,290,15.0,177,,
12/03/2018,Rajdhani Day,119,13.0,670,,
13/03/2018,Rajdhani Day,148,31.0,290,,
14/03/2018,Rajdhani Day,360,90.0,668,,
15/03/2018,Rajdhani Day,134,88.0,125,,
16/03/2018,Rajdhani Day,990,81.0,560,,
17/03/2018,Rajdhani Day,259,68.0,369,,
19/03/2018,Rajdhani Day,389,2.0,200,,
20/03/2018,Rajdhani Day,268,65.0,258,,
21/03/2018,Rajdhani Day,248,44.0,239,,
22/03/2018,Rajdhani Day,240,61.0,560,,
23/03/2018,Rajdhani Day,478,94.0,257,,
24/03/2018,Rajdhani Day,370,1.0,100,,
26/03/2018,Rajdhani Day,369,82.0,129,,
27/03/2018,Rajdhani Day,155,16.0,178,,
28/03/2018,Rajdhani Day,123,60.0,244,,
29/03/2018,Rajdhani Day,125,85.0,889,,
30/03/2018,Rajdhani Day,268,62.0,138,,
31/03/2018,Rajdhani Day,118,3.0,689,,
02/04/2018,Rajdhani Day,127,8.0,567,,
03/04/2018,Rajdhani Day,134,82.0,147,,
04/04/2018,Rajdhani Day,300,32.0,679,,
05/04/2018,Rajdhani Day,148,31.0,128,,
06/04/2018,Rajdhani Day,700,74.0,239,,
07/04/2018,Rajdhani Day,269,75.0,159,,
09/04/2018,Rajdhani Day,488,7.0,160,,
10/04/2018,Rajdhani Day,348,56.0,448,,
11/04/2018,Rajdhani Day,468,83.0,788,,
12/04/2018,Rajdhani Day,388,97.0,359,,
13/04/2018,Rajdhani Day,180,94.0,590,,
14/04/2018,Rajdhani Day,226,1.0,669,,
16/04/2018,Rajdhani Day,378,82.0,237,,
17/04/2018,Rajdhani Day,370,0.0,136,,
18/04/2018,Rajdhani Day,448,64.0,248,,
19/04/2018,Rajdhani Day,789,41.0,678,,
20/04/2018,Rajdhani Day,559,96.0,349,,
21/04/2018,Rajdhani Day,367,68.0,260,,
23/04/2018,Rajdhani Day,389,5.0,267,,
24/04/2018,Rajdhani Day,567,85.0,140,,
25/04/2018,Rajdhani Day,126,90.0,127,,
26/04/2018,Rajdhani Day,190,3.0,779,,
27/04/2018,Rajdhani Day,139,39.0,379,,
28/04/2018,Rajdhani Day,378,88.0,350,,
30/04/2018,Rajdhani Day,239,44.0,347,,
01/05/2018,Rajdhani Day,380,19.0,270,,
02/05/2018,Rajdhani Day,110,26.0,790,,
03/05/2018,Rajdhani Day,279,84.0,112,,
04/05/2018,Rajdhani Day,467,79.0,568,,
05/05/2018,Rajdhani Day,990,84.0,130,,
07/05/2018,Rajdhani Day,378,86.0,349,,
08/05/2018,Rajdhani Day,266,49.0,360,,
09/05/2018,Rajdhani Day,499,28.0,260,,
10/05/2018,Rajdhani Day,367,60.0,488,,
11/05/2018,Rajdhani Day,230,52.0,589,,
12/05/2018,Rajdhani Day,480,24.0,680,,
14/05/2018,Rajdhani Day,380,15.0,357,,
15/05/2018,Rajdhani Day,440,80.0,488,,
16/05/2018,Rajdhani Day,370,9.0,126,,
17/05/2018,Rajdhani Day,450,92.0,570,,
18/05/2018,Rajdhani Day,348,55.0,230,,
19/05/2018,Rajdhani Day,569,4.0,400,,
21/05/2018,Rajdhani Day,267,50.0,578,,
22/05/2018,Rajdhani Day,160,72.0,156,,
23/05/2018,Rajdhani Day,146,10.0,668,,
24/05/2018,Rajdhani Day,234,99.0,450,,
25/05/2018,Rajdhani Day,229,35.0,177,,
26/05/2018,Rajdhani Day,450,92.0,138,,
28/05/2018,Rajdhani Day,190,6.0,330,,
29/05/2018,Rajdhani Day,239,48.0,260,,
30/05/2018,Rajdhani Day,166,31.0,399,,
31/05/2018,Rajdhani Day,670,33.0,580,,
01/06/2018,Rajdhani Day,360,92.0,570,,
02/06/2018,Rajdhani Day,256,34.0,130,,
04/06/2018,Rajdhani Day,137,19.0,568,,
05/06/2018,Rajdhani Day,277,69.0,180,,
06/06/2018,Rajdhani Day,579,17.0,269,,
07/06/2018,Rajdhani Day,500,56.0,899,,
08/06/2018,Rajdhani Day,168,55.0,889,,
09/06/2018,Rajdhani Day,178,68.0,125,,
11/06/2018,Rajdhani Day,568,96.0,150,,
12/06/2018,Rajdhani Day,480,28.0,440,,
13/06/2018,Rajdhani Day,112,45.0,159,,
14/06/2018,Rajdhani Day,478,95.0,456,,
15/06/2018,Rajdhani Day,157,34.0,149,,
18/06/2018,Rajdhani Day,456,51.0,579,,
19/06/2018,Rajdhani Day,690,57.0,133,,
20/06/2018,Rajdhani Day,477,88.0,468,,
21/06/2018,Rajdhani Day,677,1.0,236,,
22/06/2018,Rajdhani Day,468,86.0,169,,
23/06/2018,Rajdhani Day,356,49.0,568,,
25/06/2018,Rajdhani Day,800,87.0,179,,
26/06/2018,Rajdhani Day,690,50.0,578,,
27/06/2018,Rajdhani Day,560,11.0,678,,
28/06/2018,Rajdhani Day,590,40.0,118,,
29/06/2018,Rajdhani Day,370,5.0,249,,
30/06/2018,Rajdhani Day,149,43.0,238,,
02/07/2018,Rajdhani Day,156,27.0,458,,
03/07/2018,Rajdhani Day,258,51.0,100,,
04/07/2018,Rajdhani Day,167,41.0,560,,
05/07/2018,Rajdhani Day,566,74.0,130,,
06/07/2018,Rajdhani Day,120,37.0,124,,
07/07/2018,Rajdhani Day,267,50.0,370,,
09/07/2018,Rajdhani Day,139,34.0,248,,
10/07/2018,Rajdhani Day,149,46.0,880,,
11/07/2018,Rajdhani Day,167,45.0,249,,
12/07/2018,Rajdhani Day,778,25.0,140,,
13/07/2018,Rajdhani Day,460,9.0,234,,
14/07/2018,Rajdhani Day,579,18.0,800,,
16/07/2018,Rajdhani Day,488,3.0,346,,
17/07/2018,Rajdhani Day,378,82.0,138,,
18/07/2018,Rajdhani Day,578,4.0,112,,
19/07/2018,Rajdhani Day,667,97.0,359,,
20/07/2018,Rajdhani Day,259,65.0,357,,
21/07/2018,Rajdhani Day,225,99.0,135,,
23/07/2018,Rajdhani Day,566,78.0,459,,
24/07/2018,Rajdhani Day,480,27.0,250,,
25/07/2018,Rajdhani Day,459,89.0,478,,
26/07/2018,Rajdhani Day,589,20.0,389,,
27/07/2018,Rajdhani Day,679,29.0,225,,
28/07/2018,Rajdhani Day,359,71.0,579,,
30/07/2018,Rajdhani Day,267,53.0,139,,
31/07/2018,Rajdhani Day,233,84.0,789,,
01/08/2018,Rajdhani Day,679,23.0,689,,
02/08/2018,Rajdhani Day,115,79.0,126,,
03/08/2018,Rajdhani Day,790,65.0,168,,
04/08/2018,Rajdhani Day,390,23.0,157,,
06/08/2018,Rajdhani Day,188,75.0,456,,
07/08/2018,Rajdhani Day,123,65.0,140,,
08/08/2018,Rajdhani Day,135,91.0,335,,
09/08/2018,Rajdhani Day,340,71.0,470,,
10/08/2018,Rajdhani Day,469,94.0,130,,
11/08/2018,Rajdhani Day,779,31.0,678,,
13/08/2018,Rajdhani Day,270,94.0,789,,
14/08/2018,Rajdhani Day,330,68.0,558,,
16/08/2018,Rajdhani Day,390,20.0,127,,
17/08/2018,Rajdhani Day,112,40.0,569,,
18/08/2018,Rajdhani Day,800,82.0,138,,
20/08/2018,Rajdhani Day,178,66.0,169,,
21/08/2018,Rajdhani Day,566,73.0,139,,
22/08/2018,Rajdhani Day,157,39.0,568,,
23/08/2018,Rajdhani Day,259,63.0,689,,
24/08/2018,Rajdhani Day,688,28.0,369,,
25/08/2018,Rajdhani Day,589,25.0,799,,
27/08/2018,Rajdhani Day,469,93.0,337,,
28/08/2018,Rajdhani Day,268,69.0,379,,
29/08/2018,Rajdhani Day,369,81.0,470,,
30/08/2018,Rajdhani Day,570,27.0,458,,
31/08/2018,Rajdhani Day,579,11.0,588,,
01/09/2018,Rajdhani Day,667,93.0,157,,
03/09/2018,Rajdhani Day,128,15.0,357,,
04/09/2018,Rajdhani Day,136,7.0,566,,
05/09/2018,Rajdhani Day,499,27.0,160,,
06/09/2018,Rajdhani Day,134,83.0,139,,
07/09/2018,Rajdhani Day,247,30.0,299,,
08/09/2018,Rajdhani Day,139,38.0,170,,
10/09/2018,Rajdhani Day,800,86.0,178,,
11/09/2018,Rajdhani Day,380,11.0,146,,
12/09/2018,Rajdhani Day,550,9.0,360,,
13/09/2018,Rajdhani Day,146,10.0,479,,
14/09/2018,Rajdhani Day,469,92.0,679,,
15/09/2018,Rajdhani Day,340,77.0,124,,
17/09/2018,Rajdhani Day,447,57.0,278,,
18/09/2018,Rajdhani Day,168,52.0,129,,
19/09/2018,Rajdhani Day,290,18.0,440,,
20/09/2018,Rajdhani Day,159,53.0,157,,
21/09/2018,Rajdhani Day,147,20.0,136,,
22/09/2018,Rajdhani Day,390,24.0,446,,
24/09/2018,Rajdhani Day,269,75.0,348,,
25/09/2018,Rajdhani Day,366,58.0,170,,
26/09/2018,Rajdhani Day,259,61.0,290,,
