Market,Date,Open,Jodi,Close,Patti,Posted,day_of_week,is_weekend,open_sum,close_sum,mirror_open,mirror_close,reverse_jodi,is_holiday,prev_jodi_distance
Kalyan,10/02/2024,379,98,170,,,Saturday,True,19.0,8.0,620,829,89,False,76.0
Milan Day,10/02/2024,389,1,560,,,Saturday,True,20.0,11.0,610,439,10,False,88.0
Milan Night,10/02/2024,249,58,189,,,Saturday,True,15.0,18.0,750,810,85,False,39.0
Rajdhani Day,10/02/2024,355,31,128,,,Saturday,True,13.0,11.0,644,871,13,False,26.0
Time Bazar,10/02/2024,578,8,134,,,Saturday,True,20.0,8.0,421,865,80,False,36.0
Kalyan,10/02/2025,359,71,470,,,Monday,False,17.0,11.0,640,529,17,False,27.0
Main Bazar,10/02/2025,269,70,280,,,Monday,False,17.0,10.0,730,719,7,False,51.0
Milan Day,10/02/2025,789,49,568,,,Monday,False,24.0,19.0,210,431,94,False,48.0
Milan Night,10/02/2025,235,2,246,,,Monday,False,10.0,12.0,764,753,20,False,56.0
Rajdhani Day,10/02/2025,224,87,359,,,Monday,False,8.0,17.0,775,640,78,False,56.0
Rajdhani Night,10/02/2025,690,51,245,,,Monday,False,15.0,11.0,309,754,15,False,23.0
Time Bazar,10/02/2025,679,26,600,,,Monday,False,22.0,6.0,320,399,62,False,18.0
Rajdhani Day,10/03/2018,290,15,177,,,Saturday,True,11.0,15.0,709,822,51,False,72.0
Kalyan,10/03/2021,123,60,190,,,Wednesday,False,6.0,10.0,876,809,6,False,11.0
Rajdhani Day,10/03/2021,389,6,790,,,Wednesday,False,20.0,16.0,610,209,60,False,9.0
Rajdhani Night,10/03/2021,345,24,356,,,Wednesday,False,12.0,14.0,654,643,42,False,27.0
Time Bazar,10/03/2021,258,56,600,,,Wednesday,False,15.0,6.0,741,399,65,False,30.0
Kalyan,10/03/2022,114,63,670,,,Thursday,False,6.0,13.0,885,329,36,False,3.0
Main Bazar,10/03/2022,166,35,799,,,Thursday,False,13.0,25.0,833,200,53,False,35.0
Milan Night,10/03/2022,800,87,467,,,Thursday,False,8.0,17.0,199,532,78,False,85.0
Rajdhani Day,10/03/2022,466,68,459,,,Thursday,False,16.0,18.0,533,540,86,False,62.0
Rajdhani Night,10/03/2022,346,33,148,,,Thursday,False,13.0,13.0,653,851,33,False,9.0
Time Bazar,10/03/2022,478,91,470,,,Thursday,False,19.0,11.0,521,529,19,False,35.0
Kalyan,10/03/2023,367,61,470,,,Friday,False,16.0,11.0,632,529,16,False,2.0
Main Bazar,10/03/2023,268,65,339,,,Friday,False,16.0,15.0,731,660,56,False,30.0
Milan Day,10/03/2023,358,65,366,,,Friday,False,16.0,15.0,641,633,56,False,16.0
Milan Night,10/03/2023,367,63,300,,,Friday,False,16.0,3.0,632,699,36,False,24.0
Rajdhani Day,10/03/2023,137,10,668,,,Friday,False,11.0,20.0,862,331,1,False,58.0
Rajdhani Night,10/03/2023,456,53,148,,,Friday,False,15.0,13.0,543,851,35,False,20.0
Time Bazar,10/03/2023,780,53,256,,,Friday,False,15.0,13.0,219,743,35,False,38.0
Kalyan,10/03/2025,789,49,568,,,Monday,False,24.0,19.0,210,431,94,False,12.0
Main Bazar,10/03/2025,360,96,277,,,Monday,False,9.0,16.0,639,722,69,False,31.0
Milan Day,10/03/2025,239,44,248,,,Monday,False,14.0,14.0,760,751,44,False,21.0
Milan Night,10/03/2025,467,78,459,,,Monday,False,17.0,18.0,532,540,87,False,15.0
Rajdhani Day,10/03/2025,378,83,157,,,Monday,False,18.0,13.0,621,842,38,False,73.0
Rajdhani Night,10/03/2025,348,52,156,,,Monday,False,15.0,12.0,651,843,25,False,1.0
Time Bazar,10/03/2025,469,93,139,,,Monday,False,19.0,13.0,530,860,39,False,40.0
Rajdhani Day,10/04/2018,348,56,448,,,Tuesday,False,15.0,16.0,651,551,65,False,27.0
Rajdhani Day,10/04/2019,189,84,149,,,Wednesday,False,18.0,14.0,810,850,48,False,28.0
Rajdhani Day,10/04/2020,170,83,256,,,Friday,False,8.0,13.0,829,743,38,False,1.0
Kalyan,10/04/2021,589,28,279,,,Saturday,True,22.0,18.0,410,720,82,False,21.0
Rajdhani Day,10/04/2021,189,81,119,,,Saturday,True,18.0,11.0,810,880,18,False,2.0
Time Bazar,10/04/2021,129,27,340,,,Saturday,True,12.0,7.0,870,659,72,False,66.0
Kalyan,10/04/2023,278,70,460,,,Monday,False,17.0,10.0,721,539,7,False,42.0
Main Bazar,10/04/2023,128,13,256,,,Monday,False,11.0,13.0,871,743,31,False,83.0
Milan Day,10/04/2023,669,12,110,,,Monday,False,21.0,2.0,330,889,21,False,32.0
Milan Night,10/04/2023,588,11,100,,,Monday,False,21.0,1.0,411,899,11,False,67.0
Rajdhani Day,10/04/2023,558,83,490,,,Monday,False,18.0,13.0,441,509,38,False,2.0
Rajdhani Night,10/04/2023,250,77,269,,,Monday,False,7.0,17.0,749,730,77,False,25.0
Time Bazar,10/04/2023,890,77,340,,,Monday,False,17.0,7.0,109,659,77,False,50.0
Kalyan,10/04/2024,233,88,558,,,Wednesday,False,8.0,18.0,766,441,88,False,18.0
Main Bazar,10/04/2024,355,38,189,,,Wednesday,False,13.0,18.0,644,810,83,False,25.0
Milan Day,10/04/2024,249,56,268,,,Wednesday,False,15.0,16.0,750,731,65,False,44.0
Milan Night,10/04/2024,230,51,560,,,Wednesday,False,5.0,11.0,769,439,15,False,40.0
Rajdhani Day,10/04/2024,445,37,269,,,Wednesday,False,13.0,17.0,554,730,73,False,46.0
Rajdhani Night,10/04/2024,122,54,239,,,Wednesday,False,5.0,14.0,877,760,45,False,23.0
Time Bazar,10/04/2024,137,19,559,,,Wednesday,False,11.0,19.0,862,440,91,False,58.0
Kalyan,10/04/2025,277,63,670,,,Thursday,False,16.0,13.0,722,329,36,False,25.0
Main Bazar,10/04/2025,457,68,459,,,Thursday,False,16.0,18.0,542,540,86,False,30.0
Milan Day,10/04/2025,149,40,479,,,Thursday,False,14.0,20.0,850,520,4,False,16.0
Milan Night,10/04/2025,129,25,690,,,Thursday,False,12.0,15.0,870,309,52,False,26.0
Rajdhani Day,10/04/2025,356,49,379,,,Thursday,False,14.0,19.0,643,620,94,False,12.0
Rajdhani Night,10/04/2025,236,17,340,,,Thursday,False,11.0,7.0,763,659,71,False,37.0
Time Bazar,10/04/2025,178,68,369,,,Thursday,False,16.0,18.0,821,630,86,False,49.0
Rajdhani Day,10/05/2018,367,60,488,,,Thursday,False,16.0,20.0,632,511,6,False,11.0
Rajdhani Day,10/05/2019,566,76,114,,,Friday,False,17.0,6.0,433,885,67,False,16.0
Kalyan,10/05/2021,256,38,350,,,Monday,False,13.0,8.0,743,649,83,False,25.0
Rajdhani Day,10/05/2021,338,41,146,,,Monday,False,14.0,11.0,661,853,14,False,35.0
Rajdhani Night,10/05/2021,168,50,389,,,Monday,False,15.0,20.0,831,610,5,False,33.0
Time Bazar,10/05/2021,579,14,590,,,Monday,False,21.0,14.0,420,409,41,False,54.0
Kalyan,10/05/2022,780,51,399,,,Tuesday,False,15.0,21.0,219,600,15,False,13.0
Main Bazar,10/05/2022,334,9,568,,,Tuesday,False,10.0,19.0,665,431,90,False,59.0
Milan Night,10/05/2022,266,46,178,,,Tuesday,False,14.0,16.0,733,821,64,False,21.0
Rajdhani Day,10/05/2022,590,47,133,,,Tuesday,False,14.0,7.0,409,866,74,False,6.0
Rajdhani Night,10/05/2022,225,94,590,,,Tuesday,False,9.0,14.0,774,409,49,False,44.0
Time Bazar,10/05/2022,239,45,780,,,Tuesday,False,14.0,15.0,760,219,54,False,31.0
Kalyan,10/05/2023,229,35,267,,,Wednesday,False,13.0,15.0,770,732,53,False,16.0
Main Bazar,10/05/2023,459,87,179,,,Wednesday,False,18.0,17.0,540,820,78,False,78.0
Milan Day,10/05/2023,278,73,120,,,Wednesday,False,17.0,3.0,721,879,37,False,33.0
Milan Night,10/05/2023,278,76,790,,,Wednesday,False,17.0,16.0,721,209,67,False,30.0
Rajdhani Day,10/05/2023,147,20,127,,,Wednesday,False,12.0,10.0,852,872,2,False,27.0
Rajdhani Night,10/05/2023,340,73,139,,,Wednesday,False,7.0,13.0,659,860,37,False,21.0
Time Bazar,10/05/2023,679,26,600,,,Wednesday,False,22.0,6.0,320,399,62,False,19.0
Kalyan,10/05/2024,668,1,489,,,Friday,False,20.0,21.0,331,510,10,False,34.0
Main Bazar,10/05/2024,358,67,359,,,Friday,False,16.0,17.0,641,640,76,False,20.0
Milan Day,10/05/2024,900,94,112,,,Friday,False,9.0,4.0,99,887,49,False,21.0
Milan Night,10/05/2024,279,89,478,,,Friday,False,18.0,19.0,720,521,98,False,13.0
Rajdhani Day,10/05/2024,125,80,299,,,Friday,False,8.0,20.0,874,700,8,False,60.0
Rajdhani Night,10/05/2024,169,64,266,,,Friday,False,16.0,14.0,830,733,46,False,9.0
Time Bazar,10/05/2024,133,72,200,,,Friday,False,7.0,2.0,866,799,27,False,46.0
Kalyan,10/05/2025,257,45,258,,,Saturday,True,14.0,15.0,742,741,54,False,44.0
Milan Day,10/05/2025,590,48,189,,,Saturday,True,14.0,18.0,409,810,84,False,46.0
Milan Night,10/05/2025,167,44,149,,,Saturday,True,14.0,14.0,832,850,44,False,45.0
Rajdhani Day,10/05/2025,117,91,560,,,Saturday,True,9.0,11.0,882,439,19,False,11.0
Time Bazar,10/05/2025,159,58,189,,,Saturday,True,15.0,18.0,840,810,85,False,14.0
Rajdhani Day,10/06/2019,200,22,237,,,Monday,False,2.0,12.0,799,762,22,False,69.0
Rajdhani Day,10/06/2020,136,0,280,,,Wednesday,False,10.0,10.0,863,719,0,False,22.0
Kalyan,10/06/2021,390,23,238,,,Thursday,False,12.0,13.0,609,761,32,False,22.0
Rajdhani Day,10/06/2021,366,54,338,,,Thursday,False,15.0,14.0,633,661,45,False,54.0
Rajdhani Night,10/06/2021,118,8,116,,,Thursday,False,10.0,8.0,881,883,80,False,56.0
Time Bazar,10/06/2021,379,99,478,,,Thursday,False,19.0,19.0,620,521,99,False,41.0
Kalyan,10/06/2022,589,22,570,,,Friday,False,22.0,12.0,410,429,22,False,1.0
Main Bazar,10/06/2022,168,57,377,,,Friday,False,15.0,17.0,831,622,75,False,10.0
Milan Night,10/06/2022,178,65,249,,,Friday,False,16.0,15.0,821,750,56,False,21.0
Rajdhani Day,10/06/2022,158,43,346,,,Friday,False,14.0,13.0,841,653,34,False,11.0
Rajdhani Night,10/06/2022,110,25,366,,,Friday,False,2.0,15.0,889,633,52,False,17.0
Time Bazar,10/06/2022,266,42,589,,,Friday,False,14.0,22.0,733,410,24,False,57.0
Kalyan,10/06/2023,237,29,270,,,Saturday,True,12.0,9.0,762,729,92,False,7.0
Milan Day,10/06/2023,680,49,388,,,Saturday,True,14.0,19.0,319,611,94,False,1.0
Milan Night,10/06/2023,589,24,680,,,Saturday,True,22.0,14.0,410,319,42,False,41.0
Rajdhani Day,10/06/2023,117,96,466,,,Saturday,True,9.0,16.0,882,533,69,False,53.0
Time Bazar,10/06/2023,899,62,679,,,Saturday,True,26.0,22.0,100,320,26,False,20.0
Kalyan,10/06/2024,688,29,379,,,Monday,False,22.0,19.0,311,620,92,False,0.0
Main Bazar,10/06/2024,257,46,178,,,Monday,False,14.0,16.0,742,821,64,False,11.0
Milan Day,10/06/2024,468,86,880,,,Monday,False,18.0,16.0,531,119,68,False,37.0
Milan Night,10/06/2024,349,67,340,,,Monday,False,16.0,7.0,650,659,76,False,43.0
Rajdhani Day,10/06/2024,490,30,235,,,Monday,False,13.0,10.0,509,764,3,False,66.0
Rajdhani Night,10/06/2024,680,41,579,,,Monday,False,14.0,21.0,319,420,14,False,16.0
Time Bazar,10/06/2024,146,14,356,,,Monday,False,11.0,14.0,853,643,41,False,48.0
Rajdhani Day,10/07/2018,149,46,880,,,Tuesday,False,14.0,16.0,850,119,64,False,16.0
Rajdhani Day,10/07/2019,357,54,257,,,Wednesday,False,15.0,14.0,642,742,45,False,8.0
Rajdhani Day,10/07/2020,125,84,266,,,Friday,False,8.0,14.0,874,733,48,False,30.0
Kalyan,10/07/2021,270,91,678,,,Saturday,True,9.0,21.0,729,321,19,False,62.0
Rajdhani Day,10/07/2021,770,40,190,,,Saturday,True,14.0,10.0,229,809,4,False,44.0
Time Bazar,10/07/2021,689,32,660,,,Saturday,True,23.0,12.0,310,339,23,False,18.0
Kalyan,10/07/2023,570,27,278,,,Monday,False,12.0,17.0,429,721,72,False,64.0
Main Bazar,10/07/2023,456,52,129,,,Monday,False,15.0,12.0,543,870,25,False,6.0
Milan Day,10/07/2023,115,71,335,,,Monday,False,7.0,11.0,884,664,17,False,15.0
Milan Night,10/07/2023,220,44,347,,,Monday,False,4.0,14.0,779,652,44,False,23.0
Rajdhani Day,10/07/2023,469,90,479,,,Monday,False,19.0,20.0,530,520,9,False,50.0
Rajdhani Night,10/07/2023,346,39,568,,,Monday,False,13.0,19.0,653,431,93,False,2.0
Time Bazar,10/07/2023,138,21,236,,,Monday,False,12.0,11.0,861,763,12,False,11.0
Kalyan,10/07/2024,129,29,900,,,Wednesday,False,12.0,9.0,870,99,92,False,2.0
Main Bazar,10/07/2024,228,25,366,,,Wednesday,False,12.0,15.0,771,633,52,False,27.0
Milan Day,10/07/2024,789,41,245,,,Wednesday,False,24.0,11.0,210,754,14,False,30.0
Milan Night,10/07/2024,179,72,147,,,Wednesday,False,17.0,12.0,820,852,27,False,28.0
Rajdhani Day,10/07/2024,159,57,133,,,Wednesday,False,15.0,7.0,840,866,75,False,33.0
Rajdhani Night,10/07/2024,467,77,890,,,Wednesday,False,17.0,17.0,532,109,77,False,38.0
Time Bazar,10/07/2024,157,30,190,,,Wednesday,False,13.0,10.0,842,809,3,False,9.0
Rajdhani Day,10/08/2018,469,94,130,,,Friday,False,19.0,4.0,530,869,49,False,37.0
Rajdhani Day,10/08/2019,267,59,469,,,Saturday,True,15.0,19.0,732,530,95,False,35.0
Rajdhani Day,10/08/2020,150,66,457,,,Monday,False,6.0,16.0,849,542,66,False,7.0
Kalyan,10/08/2021,138,25,249,,,Tuesday,False,12.0,15.0,861,750,52,False,4.0
Rajdhani Day,10/08/2021,367,67,359,,,Tuesday,False,16.0,17.0,632,640,76,False,1.0
Rajdhani Night,10/08/2021,189,86,178,,,Tuesday,False,18.0,16.0,810,821,68,False,9.0
Time Bazar,10/08/2021,236,18,350,,,Tuesday,False,11.0,8.0,763,649,81,False,12.0
Kalyan,10/08/2022,126,97,278,,,Wednesday,False,9.0,17.0,873,721,79,False,72.0
Main Bazar,10/08/2022,257,42,138,,,Wednesday,False,14.0,12.0,742,861,24,False,17.0
Milan Day,10/08/2022,679,29,360,,,Wednesday,False,22.0,9.0,320,639,92,False,12.0
Milan Night,10/08/2022,377,75,690,,,Wednesday,False,17.0,15.0,622,309,57,False,3.0
Rajdhani Day,10/08/2022,399,18,279,,,Wednesday,False,21.0,18.0,600,720,81,False,49.0
Rajdhani Night,10/08/2022,267,50,244,,,Wednesday,False,15.0,10.0,732,755,5,False,36.0
Time Bazar,10/08/2022,267,55,447,,,Wednesday,False,15.0,15.0,732,552,55,False,37.0
Kalyan,10/08/2023,140,59,450,,,Thursday,False,5.0,9.0,859,549,95,False,38.0
Main Bazar,10/08/2023,239,40,569,,,Thursday,False,14.0,20.0,760,430,4,False,2.0
Milan Day,10/08/2023,440,83,599,,,Thursday,False,8.0,23.0,559,400,38,False,54.0
Milan Night,10/08/2023,256,33,490,,,Thursday,False,13.0,13.0,743,509,33,False,42.0
Rajdhani Day,10/08/2023,233,86,178,,,Thursday,False,8.0,16.0,766,821,68,False,68.0
Rajdhani Night,10/08/2023,159,55,366,,,Thursday,False,15.0,15.0,840,633,55,False,5.0
Time Bazar,10/08/2023,380,10,460,,,Thursday,False,11.0,10.0,619,539,1,False,45.0
Kalyan,10/08/2024,459,87,160,,,Saturday,True,18.0,7.0,540,839,78,False,28.0
Milan Day,10/08/2024,347,40,479,,,Saturday,True,14.0,20.0,652,520,4,False,43.0
Milan Night,10/08/2024,677,7,890,,,Saturday,True,20.0,17.0,322,109,70,False,26.0
Rajdhani Day,10/08/2024,377,77,359,,,Saturday,True,17.0,17.0,622,640,77,False,9.0
Time Bazar,10/08/2024,190,9,379,,,Saturday,True,10.0,19.0,809,620,90,False,1.0
Rajdhani Day,10/09/2018,800,86,178,,,Monday,False,8.0,16.0,199,821,68,False,9.0
Rajdhani Day,10/09/2019,350,84,112,,,Tuesday,False,8.0,4.0,649,887,48,False,2.0
Rajdhani Day,10/09/2020,588,12,138,,,Thursday,False,21.0,12.0,411,861,21,False,72.0
Kalyan,10/09/2021,133,76,448,,,Friday,False,7.0,16.0,866,551,67,False,11.0
Rajdhani Day,10/09/2021,234,96,556,,,Friday,False,9.0,16.0,765,443,69,False,84.0
Rajdhani Night,10/09/2021,269,74,149,,,Friday,False,17.0,14.0,730,850,47,False,19.0
Time Bazar,10/09/2021,159,53,355,,,Friday,False,15.0,13.0,840,644,35,False,44.0
Kalyan,10/09/2022,378,81,489,,,Saturday,True,18.0,21.0,621,510,18,False,5.0
Milan Day,10/09/2022,127,5,690,,,Saturday,True,10.0,15.0,872,309,50,False,35.0
Milan Night,10/09/2022,390,26,178,,,Saturday,True,12.0,16.0,609,821,62,False,19.0
Rajdhani Day,10/09/2022,357,54,220,,,Saturday,True,15.0,4.0,642,779,45,False,42.0
Time Bazar,10/09/2022,146,15,230,,,Saturday,True,11.0,5.0,853,769,51,False,38.0
Kalyan,10/09/2024,124,76,600,,,Tuesday,False,7.0,6.0,875,399,67,False,5.0
Main Bazar,10/09/2024,140,58,170,,,Tuesday,False,5.0,8.0,859,829,85,False,18.0
Milan Day,10/09/2024,590,44,266,,,Tuesday,False,14.0,14.0,409,733,44,False,39.0
Milan Night,10/09/2024,340,74,130,,,Tuesday,False,7.0,4.0,659,869,47,False,48.0
Rajdhani Day,10/09/2024,677,4,158,,,Tuesday,False,20.0,14.0,322,841,40,False,50.0
Rajdhani Night,10/09/2024,459,84,789,,,Tuesday,False,18.0,24.0,540,210,48,False,10.0
Time Bazar,10/09/2024,467,72,237,,,Tuesday,False,17.0,12.0,532,762,27,False,57.0
Rajdhani Day,10/10/2018,230,50,136,,,Wednesday,False,5.0,10.0,769,863,5,False,46.0
Rajdhani Day,10/10/2019,250,75,168,,,Thursday,False,7.0,15.0,749,831,57,False,25.0
Rajdhani Day,10/10/2020,180,93,670,,,Saturday,True,9.0,13.0,819,329,39,False,18.0
Time Bazar,10/10/2021,289,92,345,,,Sunday,True,19.0,12.0,710,654,29,False,20.0
Kalyan,10/10/2022,389,9,270,,,Monday,False,20.0,9.0,610,729,90,False,67.0
Main Bazar,10/10/2022,490,39,126,,,Monday,False,13.0,9.0,509,873,93,False,19.0
Milan Day,10/10/2022,670,39,360,,,Monday,False,13.0,9.0,329,639,93,False,5.0
Milan Night,10/10/2022,257,48,440,,,Monday,False,14.0,8.0,742,559,84,False,26.0
Rajdhani Day,10/10/2022,356,44,158,,,Monday,False,14.0,14.0,643,841,44,False,49.0
Rajdhani Night,10/10/2022,560,13,580,,,Monday,False,11.0,13.0,439,419,31,False,71.0
Time Bazar,10/10/2022,120,38,189,,,Monday,False,3.0,18.0,879,810,83,False,54.0
Kalyan,10/10/2023,490,37,133,,,Tuesday,False,13.0,7.0,509,866,73,False,28.0
Main Bazar,10/10/2023,123,61,380,,,Tuesday,False,6.0,11.0,876,619,16,False,22.0
Milan Day,10/10/2023,570,27,160,,,Tuesday,False,12.0,7.0,429,839,72,False,12.0
Milan Night,10/10/2023,279,86,457,,,Tuesday,False,18.0,16.0,720,542,68,False,38.0
Rajdhani Day,10/10/2023,479,7,179,,,Tuesday,False,20.0,17.0,520,820,70,False,37.0
Rajdhani Night,10/10/2023,370,4,158,,,Tuesday,False,10.0,14.0,629,841,40,False,9.0
Time Bazar,10/10/2023,469,92,390,,,Tuesday,False,19.0,12.0,530,609,29,False,54.0
Kalyan,10/10/2024,588,13,490,,,Thursday,False,21.0,13.0,411,509,31,False,24.0
Main Bazar,10/10/2024,130,48,350,,,Thursday,False,4.0,8.0,869,649,84,False,13.0
Milan Day,10/10/2024,379,98,288,,,Thursday,False,19.0,18.0,620,711,89,False,71.0
Milan Night,10/10/2024,347,46,114,,,Thursday,False,14.0,6.0,652,885,64,False,40.0
Rajdhani Day,10/10/2024,140,52,390,,,Thursday,False,5.0,12.0,859,609,25,False,45.0
Rajdhani Night,10/10/2024,146,10,479,,,Thursday,False,11.0,20.0,853,520,1,False,6.0
Time Bazar,10/10/2024,344,10,488,,,Thursday,False,11.0,20.0,655,511,1,False,82.0
Kalyan,10/11/2021,345,25,357,,,Wednesday,False,12.0,15.0,654,642,52,False,12.0
Rajdhani Day,10/11/2021,124,74,130,,,Wednesday,False,7.0,4.0,875,869,47,False,22.0
Rajdhani Night,10/11/2021,280,8,170,,,Wednesday,False,10.0,8.0,719,829,80,False,2.0
Time Bazar,10/11/2021,127,7,188,,,Wednesday,False,10.0,17.0,872,811,70,False,3.0
Kalyan,10/11/2022,580,30,488,,,Thursday,False,13.0,20.0,419,511,3,False,5.0
Main Bazar,10/11/2022,890,78,170,,,Thursday,False,17.0,8.0,109,829,87,False,30.0
Milan Day,10/11/2022,158,48,350,,,Thursday,False,14.0,8.0,841,649,84,False,50.0
Milan Night,10/11/2022,579,11,579,,,Thursday,False,21.0,21.0,420,420,11,False,35.0
Rajdhani Day,10/11/2022,459,80,145,,,Thursday,False,18.0,10.0,540,854,8,False,6.0
Rajdhani Night,10/11/2022,144,95,339,,,Thursday,False,9.0,15.0,855,660,59,False,87.0
Time Bazar,10/11/2022,128,15,339,,,Thursday,False,11.0,15.0,871,660,51,False,8.0
Rajdhani Day,10/12/2018,169,68,125,,,Monday,False,16.0,8.0,830,874,86,False,12.0
Rajdhani Day,10/12/2019,134,89,180,,,Tuesday,False,8.0,9.0,865,819,98,False,21.0
Rajdhani Day,10/12/2020,780,57,890,,,Thursday,False,15.0,17.0,219,109,75,False,32.0
Kalyan,10/12/2021,229,30,578,,,Friday,False,13.0,20.0,770,421,3,False,0.0
Rajdhani Day,10/12/2021,900,91,100,,,Friday,False,9.0,1.0,99,899,19,False,34.0
Rajdhani Night,10/12/2021,189,82,138,,,Friday,False,18.0,12.0,810,861,28,False,13.0
Time Bazar,10/12/2021,890,73,670,,,Friday,False,17.0,13.0,109,329,37,False,58.0
Kalyan,10/12/2022,457,64,167,,,Saturday,True,16.0,14.0,542,832,46,False,34.0
Milan Day,10/12/2022,456,55,230,,,Saturday,True,15.0,5.0,543,769,55,False,7.0
Milan Night,10/12/2022,580,34,590,,,Saturday,True,13.0,14.0,419,409,43,False,23.0
Rajdhani Day,10/12/2022,680,41,335,,,Saturday,True,14.0,11.0,319,664,14,False,50.0
Time Bazar,10/12/2022,290,15,889,,,Saturday,True,11.0,25.0,709,110,51,False,58.0
Kalyan,10/12/2024,224,84,347,,,Tuesday,False,8.0,14.0,775,652,48,False,20.0
Main Bazar,10/12/2024,279,85,230,,,Tuesday,False,18.0,5.0,720,769,58,False,7.0
Milan Day,10/12/2024,880,65,230,,,Tuesday,False,16.0,5.0,119,769,56,False,10.0
Milan Night,10/12/2024,118,1,489,,,Tuesday,False,10.0,21.0,881,510,10,False,33.0
Rajdhani Day,10/12/2024,120,37,377,,,Tuesday,False,3.0,17.0,879,622,73,False,4.0
Rajdhani Night,10/12/2024,249,52,570,,,Tuesday,False,15.0,12.0,750,429,25,False,30.0
Time Bazar,10/12/2024,157,37,179,,,Tuesday,False,13.0,17.0,842,820,73,False,22.0
Rajdhani Day,11/01/2019,556,69,469,,,Friday,False,16.0,19.0,443,530,96,False,32.0
Kalyan,11/01/2021,570,29,135,,,Monday,False,12.0,9.0,429,864,92,False,55.0
Rajdhani Day,11/01/2021,169,68,350,,,Monday,False,16.0,8.0,830,649,86,False,1.0
Rajdhani Night,11/01/2021,129,24,257,,,Monday,False,12.0,14.0,870,742,42,False,28.0
Time Bazar,11/01/2021,246,23,670,,,Monday,False,12.0,13.0,753,329,32,False,14.0
Kalyan,11/01/2022,500,57,340,,,Tuesday,False,5.0,7.0,499,659,75,False,28.0
Main Bazar,11/01/2022,678,18,288,,,Tuesday,False,21.0,18.0,321,711,81,False,67.0
Milan Night,11/01/2022,146,10,668,,,Tuesday,False,11.0,20.0,853,331,1,False,9.0
Rajdhani Day,11/01/2022,489,14,680,,,Tuesday,False,21.0,14.0,510,319,41,False,54.0
Rajdhani Night,11/01/2022,137,10,190,,,Tuesday,False,11.0,10.0,862,809,1,False,14.0
Time Bazar,11/01/2022,146,19,270,,,Tuesday,False,11.0,9.0,853,729,91,False,4.0
Kalyan,11/01/2023,359,79,180,,,Wednesday,False,17.0,9.0,640,819,97,False,22.0
Main Bazar,11/01/2023,258,56,259,,,Wednesday,False,15.0,16.0,741,740,65,False,38.0
Milan Day,11/01/2023,380,18,800,,,Wednesday,False,11.0,8.0,619,199,81,False,47.0
Milan Night,11/01/2023,479,3,346,,,Wednesday,False,20.0,13.0,520,653,30,False,7.0
Rajdhani Day,11/01/2023,360,98,440,,,Wednesday,False,9.0,8.0,639,559,89,False,84.0
Rajdhani Night,11/01/2023,150,60,127,,,Wednesday,False,6.0,10.0,849,872,6,False,50.0
Time Bazar,11/01/2023,258,53,139,,,Wednesday,False,15.0,13.0,741,860,35,False,34.0
Kalyan,11/01/2024,790,63,355,,,Thursday,False,16.0,13.0,209,644,36,False,16.0
Main Bazar,11/01/2024,667,90,460,,,Thursday,False,19.0,10.0,332,539,9,False,34.0
Milan Day,11/01/2024,188,76,899,,,Thursday,False,17.0,26.0,811,100,67,False,58.0
Milan Night,11/01/2024,349,68,468,,,Thursday,False,16.0,18.0,650,531,86,False,65.0
Rajdhani Day,11/01/2024,258,50,479,,,Thursday,False,15.0,20.0,741,520,5,False,48.0
Rajdhani Night,11/01/2024,280,9,135,,,Thursday,False,10.0,9.0,719,864,90,False,51.0
Time Bazar,11/01/2024,556,61,146,,,Thursday,False,16.0,11.0,443,853,16,False,8.0
Kalyan,11/01/2025,390,20,370,,,Saturday,True,12.0,10.0,609,629,2,False,43.0
Milan Day,11/01/2025,168,52,156,,,Saturday,True,15.0,12.0,831,843,25,False,24.0
Milan Night,11/01/2025,490,38,369,,,Saturday,True,13.0,18.0,509,630,83,False,30.0
Rajdhani Day,11/01/2025,457,66,358,,,Saturday,True,16.0,16.0,542,641,66,False,16.0
Time Bazar,11/01/2025,800,88,279,,,Saturday,True,8.0,18.0,199,720,88,False,27.0
Rajdhani Day,11/02/2019,466,61,470,,,Monday,False,16.0,11.0,533,529,16,False,5.0
Rajdhani Day,11/02/2020,118,7,340,,,Tuesday,False,10.0,7.0,881,659,70,False,54.0
Kalyan,11/02/2021,788,30,668,,,Thursday,False,23.0,20.0,211,331,3,False,10.0
Rajdhani Day,11/02/2021,579,17,188,,,Thursday,False,21.0,17.0,420,811,71,False,10.0
Rajdhani Night,11/02/2021,990,80,244,,,Thursday,False,18.0,10.0,9,755,8,False,71.0
Time Bazar,11/02/2021,690,54,248,,,Thursday,False,15.0,14.0,309,751,45,False,34.0
Kalyan,11/02/2022,477,81,489,,,Friday,False,18.0,21.0,522,510,18,False,51.0
Main Bazar,11/02/2022,349,68,369,,,Friday,False,16.0,18.0,650,630,86,False,22.0
